Memory Length,25000,
Trigger Level,2.40mV,
Source,CH1,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,5.000E-03,
Vertical Position,-2.000E-04,
Horizontal Units,S,
Horizontal Scale,5.000E-04,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,2.000E-07,
Firmware,V1.26,
Time,24-Mar-17 05:47:00,
Mode,Detail,
Waveform Data,,
-2.500000e-03,0.000400,
-2.499800e-03,0.000600,
-2.499600e-03,0.000600,
-2.499400e-03,0.000600,
-2.499200e-03,0.000400,
-2.499000e-03,0.000000,
-2.498800e-03,0.000600,
-2.498600e-03,0.000400,
-2.498400e-03,0.000200,
-2.498200e-03,0.000400,
-2.498000e-03,0.000200,
-2.497800e-03,0.000600,
-2.497600e-03,0.000400,
-2.497400e-03,0.000600,
-2.497200e-03,0.000800,
-2.497000e-03,0.000200,
-2.496800e-03,0.000200,
-2.496600e-03,0.000400,
-2.496400e-03,0.000200,
-2.496200e-03,0.000400,
-2.496000e-03,0.000400,
-2.495800e-03,0.000600,
-2.495600e-03,0.000200,
-2.495400e-03,0.000400,
-2.495200e-03,0.000400,
-2.495000e-03,0.000200,
-2.494800e-03,0.000800,
-2.494600e-03,0.000200,
-2.494400e-03,0.000600,
-2.494200e-03,0.000800,
-2.494000e-03,0.000600,
-2.493800e-03,0.000600,
-2.493600e-03,0.000400,
-2.493400e-03,0.000400,
-2.493200e-03,0.000400,
-2.493000e-03,0.000400,
-2.492800e-03,0.000400,
-2.492600e-03,0.000600,
-2.492400e-03,0.000600,
-2.492200e-03,0.000400,
-2.492000e-03,0.000200,
-2.491800e-03,0.000400,
-2.491600e-03,0.000400,
-2.491400e-03,0.000200,
-2.491200e-03,0.000200,
-2.491000e-03,0.000600,
-2.490800e-03,0.000600,
-2.490600e-03,0.000600,
-2.490400e-03,0.000400,
-2.490200e-03,0.000600,
-2.490000e-03,0.000000,
-2.489800e-03,0.000400,
-2.489600e-03,0.000800,
-2.489400e-03,0.000600,
-2.489200e-03,0.000200,
-2.489000e-03,0.000600,
-2.488800e-03,0.000400,
-2.488600e-03,0.000200,
-2.488400e-03,0.000400,
-2.488200e-03,0.000200,
-2.488000e-03,0.000400,
-2.487800e-03,0.000600,
-2.487600e-03,0.000200,
-2.487400e-03,0.000200,
-2.487200e-03,0.000600,
-2.487000e-03,0.000600,
-2.486800e-03,0.000600,
-2.486600e-03,0.000200,
-2.486400e-03,0.000200,
-2.486200e-03,0.000200,
-2.486000e-03,0.000600,
-2.485800e-03,0.000600,
-2.485600e-03,0.000400,
-2.485400e-03,0.000200,
-2.485200e-03,0.000400,
-2.485000e-03,0.000200,
-2.484800e-03,0.000200,
